date,rainfall_mm,rainfall_3day_avg,rainfall_7day_avg,river_level_m,temperature_c,humidity_pct,wind_speed_kmh,soil_moisture_pct,elevation_m,distance_to_river_km,drainage_quality,flood
2022-10-13,37.59,34.62,19.69,15.0,30.31,75.71,19.87,31.84,200,0.61,2,1
2022-10-14,45.22,31.91,22.02,15.0,33.06,80.12,21.59,44.49,20,1.43,1,1
2022-10-15,12.91,21.58,21.57,8.54,31.31,62.82,17.59,35.69,50,0.73,1,0
2022-10-16,6.63,14.26,20.34,4.13,34.86,69.4,20.01,31.52,20,4.54,1,0
2022-10-17,23.24,11.4,15.92,9.15,35.86,69.59,8.43,44.9,100,6.91,2,0
2022-10-18,4.34,13.34,11.75,5.63,34.02,58.18,10.39,39.32,50,1.06,1,0
2022-10-19,12.45,7.82,10.5,7.13,29.58,67.83,8.15,38.8,50,0.15,2,0
2022-10-20,6.66,11.72,10.01,4.95,35.71,62.84,15.4,35.84,50,2.18,0,0
2022-10-21,16.03,8.94,12.05,9.38,35.87,69.49,8.01,37.82,20,0.95,2,0
2022-10-22,4.12,7.78,11.66,4.01,32.77,71.51,1.18,28.5,5,8.53,1,0
2022-10-23,3.19,14.96,11.39,4.22,35.39,66.16,16.59,35.12,100,0.19,1,0
2022-10-24,37.56,14.12,10.98,15.0,31.66,78.91,14.3,29.75,20,0.25,2,0
2022-10-25,1.61,16.58,8.77,5.83,29.05,53.76,17.16,26.56,100,2.4,2,0
2022-10-26,10.58,5.31,8.26,8.56,31.27,62.79,2.11,35.36,50,2.84,1,0
2022-10-27,3.74,4.97,8.22,4.28,36.27,65.43,3.17,39.08,20,1.27,2,0
2022-10-28,0.6,1.63,7.17,5.16,29.84,54.44,3.51,30.95,50,0.65,0,0
2022-10-29,0.55,1.35,7.65,2.53,32.84,70.98,7.09,32.0,50,0.74,1,0
2022-10-30,2.89,11.23,12.58,3.28,32.92,61.52,1.44,29.34,50,0.82,1,0
2022-10-31,30.24,12.7,13.91,9.75,31.85,75.36,4.87,35.6,100,0.51,1,0
2022-11-01,4.98,26.76,15.06,7.0,32.0,59.16,2.01,39.82,10,3.8,1,1
2022-11-02,45.07,21.04,16.84,15.0,33.05,85.02,3.08,40.69,200,0.13,1,1
2022-11-03,13.07,22.25,17.98,7.27,31.79,60.75,12.25,39.92,20,1.05,1,0
2022-11-04,8.61,11.56,16.71,4.99,30.09,75.13,19.3,33.59,100,2.75,1,0
2022-11-05,13.02,10.84,16.71,8.24,33.38,73.09,0.23,33.43,10,0.01,1,0
2022-11-06,10.91,15.08,11.21,6.32,35.11,70.37,8.34,38.46,5,4.21,0,0
2022-11-07,21.33,12.41,14.15,8.33,34.72,63.71,0.37,39.72,50,2.45,1,0
2022-11-08,4.98,10.95,19.19,5.52,31.37,63.52,0.89,36.82,20,0.15,0,0
2022-11-09,6.53,15.06,22.11,3.74,30.51,69.31,12.21,36.71,200,4.51,2,0
2022-11-10,33.68,28.04,21.72,12.6,32.46,79.8,13.3,44.52,10,1.34,1,1
2022-11-11,43.91,37.02,21.92,14.14,36.17,76.94,16.82,36.97,5,2.11,2,1
2022-11-12,33.46,28.51,22.6,11.83,34.35,73.48,6.43,42.77,5,4.27,1,1
2022-11-13,8.16,21.45,23.14,6.16,34.48,61.82,19.65,38.57,10,4.26,1,0
2022-11-14,22.74,13.53,18.82,7.96,34.86,68.35,1.83,32.29,50,1.05,0,0
2022-11-15,9.7,14.25,14.46,4.63,33.94,72.5,2.87,43.85,50,0.54,1,0
2022-11-16,10.32,7.82,10.12,6.59,33.35,55.56,1.44,34.65,20,0.6,2,0
2022-11-17,3.44,9.06,9.82,3.88,34.45,65.0,15.97,30.37,5,2.9,0,0
2022-11-18,13.42,6.65,10.71,9.92,32.05,60.25,2.6,27.33,10,5.3,0,0
2022-11-19,3.09,7.52,9.82,6.63,30.33,56.74,1.69,27.48,10,0.15,1,0
2022-11-20,6.04,12.7,8.51,4.27,34.62,52.97,9.76,31.54,50,0.03,1,0
2022-11-21,28.97,12.83,8.17,12.86,35.66,71.74,0.8,42.89,100,3.46,2,0
2022-11-22,3.48,11.19,12.31,5.44,30.96,69.29,0.46,32.0,100,0.98,1,0
2022-11-23,1.11,1.89,13.38,3.12,34.86,61.88,1.13,42.59,200,0.65,0,0
2022-11-24,1.07,14.86,13.65,2.03,36.59,54.54,0.0,34.81,100,0.42,2,0
2022-11-25,42.4,18.03,13.08,15.0,33.24,86.29,11.94,29.33,20,0.85,1,1
2022-11-26,10.61,20.3,16.45,6.47,31.62,71.46,8.26,34.21,20,7.11,1,0
2022-11-27,7.9,14.5,17.16,5.35,33.52,64.47,2.36,30.46,200,7.55,1,0
2022-11-28,24.98,19.99,19.54,11.52,32.18,82.66,2.65,33.54,50,0.81,0,0
2022-11-29,27.1,19.38,16.64,10.73,32.07,77.66,16.66,32.23,20,6.63,0,0
2022-11-30,6.06,16.97,17.41,3.93,34.18,66.44,6.97,27.44,50,0.71,0,0
2022-12-01,17.74,15.31,16.63,8.95,30.12,64.86,11.99,44.22,200,3.85,2,0
2022-12-02,22.12,18.6,17.53,10.6,30.45,74.2,6.03,38.07,100,0.48,2,0
2022-12-03,15.95,13.51,15.32,6.87,33.39,69.06,2.71,32.7,20,3.5,0,0
2022-12-04,2.47,16.57,15.17,5.35,33.32,63.83,35.2,37.18,200,0.87,1,0
2022-12-05,31.3,15.13,13.82,10.76,34.07,72.23,8.34,31.35,200,0.44,1,0
2022-12-06,11.62,15.97,10.74,6.29,37.15,66.45,1.4,20.94,10,5.46,0,0
2022-12-07,4.98,8.3,8.76,4.68,33.62,58.41,5.21,48.29,100,0.48,1,0
2022-12-08,8.31,4.62,11.51,5.23,34.62,53.42,3.99,35.55,100,9.62,2,0
2022-12-09,0.57,3.64,7.04,2.99,31.49,65.28,2.41,29.87,5,0.23,0,0
2022-12-10,2.05,8.13,6.54,6.36,34.99,53.51,27.1,22.94,50,0.02,2,0
2022-12-11,21.76,7.94,7.41,9.01,32.41,71.41,21.28,25.49,20,4.09,1,0
2022-12-12,0.0,9.95,6.34,6.43,33.62,61.67,2.22,40.81,50,1.77,0,0
2022-12-13,8.08,6.39,14.01,6.45,33.27,65.67,4.34,43.11,200,1.1,2,0
2022-12-14,11.09,6.67,14.26,6.94,35.57,64.13,14.37,39.47,20,0.17,0,0
2022-12-15,0.84,22.05,11.93,4.32,30.9,61.78,2.34,29.2,20,1.71,2,0
2022-12-16,54.22,19.64,12.71,15.0,28.96,89.47,8.95,42.63,200,1.0,1,1
2022-12-17,3.85,21.17,12.11,3.46,33.12,65.6,12.03,37.09,200,1.32,1,0
2022-12-18,5.44,4.91,10.53,3.79,34.49,71.39,10.61,37.49,5,1.99,2,0
2022-12-19,5.43,4.93,13.21,4.22,33.87,63.89,12.26,37.52,200,2.04,1,0
2022-12-20,3.93,3.13,12.77,4.72,36.05,62.28,12.27,27.57,5,6.47,1,0
2022-12-21,0.02,7.85,12.76,1.44,34.47,55.48,33.47,29.11,20,2.13,1,0
2022-12-22,19.6,23.57,14.32,9.41,32.48,71.98,4.25,33.18,100,0.83,1,0
2022-12-23,51.1,24.84,16.44,15.0,28.97,88.89,21.09,39.8,100,0.8,1,1
2022-12-24,3.81,23.74,19.92,4.82,33.16,60.94,0.22,31.07,50,1.3,2,0
2022-12-25,16.32,13.48,21.1,8.04,35.7,70.88,3.4,37.56,5,0.6,2,0
2022-12-26,20.32,21.64,19.07,8.85,32.88,68.7,0.5,36.75,10,0.94,1,0
2022-12-27,28.3,18.95,12.61,13.07,33.73,77.51,10.53,39.01,200,3.69,1,0
2022-12-28,8.24,13.98,14.74,4.98,34.53,68.68,1.06,39.27,5,3.93,1,0
2022-12-29,5.41,6.52,16.05,7.34,31.67,67.2,18.69,31.37,5,1.98,2,0
2022-12-30,5.9,10.01,13.57,7.59,34.96,63.54,10.4,42.66,100,1.75,1,0
2022-12-31,18.7,16.69,10.52,9.42,37.0,64.15,0.29,28.39,50,1.11,0,0
2023-01-01,25.46,15.72,14.32,11.12,33.39,69.67,12.54,41.19,20,2.02,0,0
2023-01-02,3.01,11.81,17.07,5.64,31.49,64.48,19.81,34.08,10,3.28,2,0
2023-01-03,6.95,14.93,25.21,6.9,33.62,75.72,10.82,40.9,100,2.68,1,0
2023-01-04,34.83,22.15,25.54,12.98,29.32,75.71,0.31,41.35,200,0.07,1,0
2023-01-05,24.65,40.78,22.98,10.26,34.46,74.61,19.51,40.18,5,2.63,1,1
2023-01-06,62.85,36.19,24.46,15.0,34.7,88.65,13.19,43.16,50,2.55,1,1
2023-01-07,21.05,30.47,25.79,10.31,37.16,65.66,4.76,42.27,20,0.21,1,1
2023-01-08,7.49,13.98,20.99,6.55,33.43,60.37,3.98,42.31,100,0.33,1,0
2023-01-09,13.4,12.37,19.15,5.9,34.65,56.29,6.54,39.98,20,3.1,0,0
2023-01-10,16.23,10.28,12.82,7.82,32.12,74.88,20.18,28.8,50,1.64,1,0
2023-01-11,1.23,9.75,10.2,2.25,33.14,49.46,2.9,35.43,50,3.45,1,0
2023-01-12,11.8,10.52,12.38,5.96,30.81,64.58,1.06,32.13,50,0.41,1,0
2023-01-13,18.53,11.02,12.35,9.72,33.49,63.38,20.0,29.39,100,0.06,1,0
2023-01-14,2.75,14.68,16.55,3.44,33.28,56.95,0.27,35.17,20,0.35,1,0
2023-01-15,22.76,12.88,16.46,9.97,34.5,78.26,24.19,37.5,100,1.21,0,0
2023-01-16,13.15,27.17,15.44,5.49,32.66,67.58,3.65,37.42,20,1.48,1,0
2023-01-17,45.62,19.81,14.76,15.0,34.09,77.98,7.1,41.19,10,3.9,1,1
2023-01-18,0.65,16.96,15.13,3.64,33.27,57.38,1.42,42.59,20,2.52,1,0
2023-01-19,4.62,6.36,14.56,4.01,33.28,58.49,23.25,37.51,20,9.29,1,0
2023-01-20,13.8,7.9,15.73,7.41,34.12,66.68,13.86,38.88,20,0.16,1,0
2023-01-21,5.28,12.63,9.45,5.3,34.05,63.5,25.79,34.25,100,0.28,1,0
2023-01-22,18.8,15.14,10.9,8.16,35.5,78.88,11.5,38.2,50,0.18,1,0
2023-01-23,21.34,13.92,11.76,8.13,33.75,61.09,2.04,37.14,100,1.55,0,0
2023-01-24,1.62,11.26,10.78,6.15,33.3,60.64,3.69,34.04,50,0.62,1,0
2023-01-25,10.82,7.7,15.81,5.99,33.65,63.83,6.67,47.09,10,2.3,2,0
2023-01-26,10.67,9.47,16.89,6.58,32.59,70.07,9.35,34.03,10,0.28,0,0
2023-01-27,6.91,19.37,16.4,6.79,33.31,65.23,26.1,43.83,100,0.22,0,0
2023-01-28,40.53,24.6,18.86,15.0,38.11,83.22,4.84,30.77,5,1.23,1,1
2023-01-29,26.36,28.27,18.64,9.91,32.23,74.91,12.14,41.52,10,0.94,1,1
2023-01-30,17.92,21.03,22.55,9.42,33.51,64.3,32.44,46.2,5,3.53,1,0
2023-01-31,18.79,15.33,24.11,8.29,33.3,75.45,1.65,30.11,20,3.63,2,0
2023-02-01,9.29,22.05,21.12,5.64,33.59,68.64,19.86,39.14,50,0.25,1,0
2023-02-02,38.07,21.72,21.59,14.06,33.43,83.61,5.46,42.21,5,3.35,1,0
2023-02-03,17.79,25.15,19.72,7.49,34.67,75.22,13.18,39.15,50,1.66,2,1
2023-02-04,19.58,22.35,20.56,9.33,30.7,71.88,3.47,40.11,20,1.4,0,0
2023-02-05,29.67,18.02,19.7,10.63,36.2,82.24,4.06,38.56,100,0.2,0,0
2023-02-06,4.8,19.72,15.16,6.08,35.4,64.29,0.28,30.59,100,2.69,1,0
2023-02-07,24.68,10.91,13.5,10.97,31.66,71.25,35.54,47.24,50,0.12,0,0
2023-02-08,3.26,11.43,18.93,4.98,29.62,61.6,16.79,35.05,20,0.65,2,0
2023-02-09,6.35,5.25,18.85,4.85,32.21,63.06,0.99,39.71,10,0.2,1,0
2023-02-10,6.13,23.37,20.75,4.9,33.69,60.47,76.19,35.07,100,1.51,2,0
2023-02-11,57.61,30.96,20.01,15.0,39.35,96.97,9.29,26.63,20,2.07,2,1
2023-02-12,29.13,34.95,21.32,10.84,35.28,76.04,19.22,33.9,20,4.43,1,1
2023-02-13,18.12,22.24,26.71,8.51,30.59,69.53,0.69,33.44,200,2.65,1,0
2023-02-14,19.48,16.66,27.3,8.31,32.84,71.68,4.93,46.38,200,6.49,1,0
2023-02-15,12.39,25.32,20.09,6.15,34.12,81.09,11.08,35.0,100,2.86,2,0
2023-02-16,44.09,22.25,16.32,14.19,34.74,76.39,1.13,33.96,200,0.71,0,1
2023-02-17,10.29,20.52,17.03,8.19,31.62,60.92,6.71,31.49,100,1.59,1,0
2023-02-18,7.18,6.71,17.09,4.83,33.99,56.69,5.85,37.31,50,1.22,2,0
2023-02-19,2.67,11.0,16.36,5.7,32.83,60.17,2.43,32.96,20,1.67,1,0
2023-02-20,23.14,15.23,10.12,11.72,32.07,72.8,3.57,39.01,200,1.7,0,0
2023-02-21,19.89,16.77,12.56,7.92,34.8,67.62,34.15,36.54,100,2.42,1,0
2023-02-22,7.28,9.18,11.56,4.38,35.84,60.94,3.41,31.77,10,0.17,1,0
2023-02-23,0.38,11.68,13.79,6.69,35.99,60.9,2.4,39.77,20,2.75,1,0
2023-02-24,27.4,9.32,18.01,13.82,35.46,71.19,7.68,37.24,5,0.31,2,0
2023-02-25,0.17,15.27,16.4,3.51,33.33,61.64,11.12,36.67,200,0.05,1,0
2023-02-26,18.25,23.72,15.94,9.28,35.76,74.69,12.91,29.06,50,1.46,1,0
2023-02-27,52.73,26.54,18.5,15.0,34.96,89.75,14.03,37.04,10,1.74,1,1
2023-02-28,8.63,21.79,18.23,6.61,34.62,68.72,0.38,38.9,20,0.07,2,0
2023-03-01,4.02,10.32,19.9,3.84,33.13,67.44,5.0,44.63,200,1.45,2,0
2023-03-02,18.31,15.94,24.6,6.55,33.37,70.57,14.87,36.08,50,1.53,1,0
2023-03-03,25.48,18.55,17.18,9.56,34.52,71.95,23.52,48.26,20,0.11,1,0
2023-03-04,11.86,29.51,17.46,7.08,39.26,62.07,9.22,39.77,20,2.49,2,1
2023-03-05,51.18,21.28,19.6,15.0,34.99,83.64,0.54,30.24,5,0.47,1,1
2023-03-06,0.8,20.84,21.24,3.66,33.18,57.78,5.05,34.27,5,3.16,1,0
2023-03-07,10.54,10.12,18.02,5.37,32.74,68.93,0.77,44.31,50,0.74,1,0
2023-03-08,19.01,19.78,19.77,8.26,33.43,71.24,13.8,44.13,50,1.3,0,0
2023-03-09,29.78,17.25,14.19,13.46,38.78,78.37,0.66,35.76,20,4.45,1,0
2023-03-10,2.96,18.96,15.15,4.69,33.64,55.68,2.05,36.81,50,3.28,2,0
2023-03-11,24.14,13.06,13.95,10.73,36.26,79.23,5.39,29.76,5,3.05,1,0
2023-03-12,12.07,14.6,15.53,8.18,33.7,63.9,6.21,42.82,200,0.35,1,0
2023-03-13,7.58,7.25,11.64,6.35,34.98,58.29,5.22,29.72,20,0.1,0,0
2023-03-14,2.12,13.26,12.01,5.87,36.05,58.86,6.22,39.03,5,1.86,0,0
2023-03-15,30.07,11.59,9.3,11.97,33.33,87.45,12.49,40.48,10,1.06,0,0
2023-03-16,2.57,12.73,11.97,3.75,33.2,59.34,4.61,35.03,5,4.8,0,0
2023-03-17,5.56,4.42,13.28,3.61,37.81,61.16,7.94,40.15,10,0.86,1,0
2023-03-18,5.14,13.82,16.39,4.53,36.47,61.61,3.61,45.8,20,1.06,1,0
2023-03-19,30.77,17.55,12.72,13.89,36.09,74.64,4.36,36.43,50,1.49,1,0
2023-03-20,16.75,23.81,14.45,10.09,36.09,64.47,9.51,34.9,20,3.18,2,0
2023-03-21,23.89,14.99,15.47,11.82,35.44,72.66,6.74,35.85,20,0.62,1,0
2023-03-22,4.32,14.31,18.57,2.64,38.57,67.54,12.84,33.71,200,5.69,2,0
2023-03-23,14.71,10.58,19.24,9.21,34.63,68.93,8.22,33.87,20,1.55,1,0
2023-03-24,12.72,18.09,16.88,5.11,35.7,60.8,16.27,38.96,100,3.68,1,0
2023-03-25,26.83,25.01,15.87,12.63,31.65,71.69,5.86,35.53,10,1.49,1,1
2023-03-26,35.48,20.83,15.36,13.7,32.91,74.98,6.75,37.78,10,2.96,0,0
2023-03-27,0.18,17.49,14.97,4.4,32.17,60.36,11.09,28.54,20,0.11,0,0
2023-03-28,16.81,5.93,13.88,6.95,37.12,75.06,2.5,35.09,10,3.21,0,0
2023-03-29,0.8,9.85,10.83,5.14,29.48,59.65,4.88,39.48,200,1.48,1,0
2023-03-30,11.94,5.94,6.69,5.32,33.78,65.53,9.8,27.08,5,1.19,1,0
2023-03-31,5.09,7.51,8.75,4.22,28.61,71.43,0.29,33.58,50,0.24,1,0
2023-04-01,5.5,5.7,7.22,3.95,32.94,67.13,5.74,23.61,50,2.71,1,0
2023-04-02,6.53,8.86,9.93,3.35,33.63,66.14,9.13,27.44,5,0.28,1,0
2023-04-03,14.56,9.06,9.33,7.98,37.39,77.07,34.23,37.77,50,0.43,2,0
2023-04-04,6.1,13.48,8.76,7.5,35.42,65.5,20.96,31.96,20,0.27,0,0
2023-04-05,19.79,11.22,11.26,12.64,32.96,59.96,3.3,43.61,50,0.01,1,1
2023-04-06,7.78,9.54,11.04,5.95,36.77,68.05,7.08,36.58,100,2.17,2,0
2023-04-07,1.06,10.6,10.18,5.16,34.68,52.57,0.58,36.72,20,0.63,1,0
2023-04-08,22.97,9.69,11.79,10.67,34.73,73.75,2.75,29.33,20,0.32,0,0
2023-04-09,5.05,12.17,9.82,5.61,32.25,53.96,14.91,32.0,20,0.77,2,0
2023-04-10,8.5,10.3,8.84,5.64,32.68,61.92,1.32,29.87,10,1.38,1,0
2023-04-11,17.35,10.64,9.69,8.94,33.02,66.86,2.98,28.55,5,1.4,1,1
2023-04-12,6.06,8.09,12.6,5.96,34.77,59.18,28.83,38.36,200,0.92,1,0
2023-04-13,0.87,4.65,14.08,3.07,34.84,58.69,17.36,39.96,20,1.37,1,0
2023-04-14,7.02,17.08,15.25,5.51,37.78,68.67,15.22,38.1,5,1.11,2,0
2023-04-15,43.36,21.93,14.92,15.0,35.47,78.11,19.99,31.83,5,3.46,0,1
2023-04-16,15.4,25.15,14.53,9.11,29.29,70.42,13.85,37.46,20,0.06,1,1
2023-04-17,16.7,15.7,15.56,7.23,35.23,63.52,1.28,26.66,5,4.05,1,0
2023-04-18,15.01,11.68,17.54,7.94,31.81,66.56,7.27,43.63,20,0.56,1,0
2023-04-19,3.33,8.82,11.57,6.79,32.79,63.28,5.87,28.14,5,2.56,1,0
2023-04-20,8.13,10.77,10.07,7.34,33.1,59.08,3.73,28.43,5,1.04,2,0
2023-04-21,20.85,10.19,8.38,11.37,33.4,63.87,17.96,33.93,50,0.7,2,0
2023-04-22,1.6,9.11,7.45,4.01,31.99,63.26,6.24,34.0,200,1.91,1,0
2023-04-23,4.88,3.78,15.39,5.35,35.15,68.06,0.62,35.79,20,2.93,1,0
2023-04-24,4.85,6.07,14.38,6.16,31.93,62.03,3.22,30.2,100,1.2,0,0
2023-04-25,8.49,24.1,12.97,7.92,35.47,61.96,2.6,40.86,5,1.26,1,0
2023-04-26,58.96,22.83,13.17,15.0,39.23,90.26,21.85,26.84,100,0.12,0,1
2023-04-27,1.05,23.66,20.03,2.24,32.11,60.8,10.43,30.6,5,5.15,2,0
2023-04-28,10.97,4.99,19.6,8.36,34.2,66.7,8.22,37.3,100,3.75,1,0
2023-04-29,2.97,22.29,19.49,4.06,29.73,48.84,7.07,31.48,100,1.01,2,0
2023-04-30,52.94,19.24,13.94,15.0,34.18,81.12,10.5,41.69,100,2.9,1,1
2023-05-01,1.8,20.83,16.4,2.54,36.07,56.68,14.06,30.67,100,0.75,2,0
2023-05-02,7.75,9.88,16.01,5.16,36.23,64.63,8.08,44.19,50,2.62,1,0
2023-05-03,20.08,15.38,16.5,7.84,34.95,70.97,27.85,41.78,20,1.45,2,0
2023-05-04,18.29,15.54,10.02,11.5,36.58,72.33,37.65,40.18,50,1.24,1,0
2023-05-05,8.24,10.97,10.42,5.95,39.9,65.41,53.69,43.6,20,0.12,2,0
2023-05-06,6.38,7.41,9.81,5.34,38.24,56.69,11.07,34.33,5,6.73,2,0
2023-05-07,7.6,6.2,8.35,6.49,33.77,71.04,26.97,28.28,20,3.63,2,0
2023-05-08,4.6,5.22,6.41,6.04,31.92,68.66,5.18,32.05,50,3.15,1,0
2023-05-09,3.45,5.98,5.96,5.67,34.01,55.43,19.63,29.55,5,0.73,1,0
2023-05-10,9.9,6.01,7.34,7.76,32.94,66.61,23.99,29.39,50,0.68,1,0
2023-05-11,4.69,6.56,13.66,4.15,35.74,59.37,23.45,36.22,50,1.7,0,0
2023-05-12,5.08,8.6,14.99,4.67,32.48,63.24,17.77,34.44,10,3.74,2,0
2023-05-13,16.04,24.34,14.67,9.23,34.7,73.29,5.22,32.11,20,5.46,1,0
2023-05-14,51.88,27.27,13.42,15.0,36.52,96.59,1.73,34.14,200,0.63,1,1
2023-05-15,13.88,22.32,19.23,7.66,34.65,70.7,4.06,40.44,100,1.87,1,0
2023-05-16,1.2,5.42,19.26,4.34,32.96,62.08,14.58,42.49,20,2.57,0,0
2023-05-17,1.18,15.92,17.18,4.8,37.21,58.89,2.65,28.86,20,0.51,0,0
2023-05-18,45.37,17.28,11.73,14.98,31.11,83.6,6.51,33.17,10,1.05,1,1
2023-05-19,5.29,17.37,11.84,5.95,34.21,69.44,8.33,34.03,5,0.42,0,0
2023-05-20,1.45,6.82,13.91,3.65,34.79,60.5,9.26,29.65,20,2.4,1,0
2023-05-21,13.71,9.94,14.4,8.46,34.91,62.42,27.45,35.16,200,3.99,0,0
2023-05-22,14.66,14.68,7.96,8.83,35.24,59.23,10.83,33.92,200,4.2,2,0
2023-05-23,15.68,11.67,14.38,10.13,36.11,70.41,15.43,38.35,100,2.22,2,0
2023-05-24,4.67,6.86,14.8,6.52,34.82,63.57,8.72,36.3,20,0.85,1,0
2023-05-25,0.23,18.4,15.25,5.18,34.16,56.88,17.93,31.7,10,2.16,1,0
2023-05-26,50.29,18.28,15.79,15.0,34.08,90.28,3.06,46.37,50,3.99,0,1
2023-05-27,4.33,23.84,15.56,5.15,33.68,60.06,2.36,40.37,50,1.97,2,0
2023-05-28,16.91,13.21,15.7,8.61,36.48,67.78,26.08,39.04,20,1.07,1,0
2023-05-29,18.39,16.48,16.35,10.07,33.61,69.11,11.82,41.56,50,5.05,1,0
2023-05-30,14.12,12.72,11.11,8.62,36.6,65.31,11.13,35.67,50,3.61,2,0
2023-05-31,5.63,8.17,14.8,4.82,34.95,63.99,6.3,42.35,100,4.28,2,0
2023-06-01,4.74,8.01,18.67,5.41,33.87,68.13,4.73,37.75,50,4.67,2,0
2023-06-02,13.66,16.19,16.28,7.56,36.16,61.12,8.11,36.52,100,1.0,2,0
2023-06-03,30.16,29.27,14.63,11.52,33.47,77.52,1.28,39.03,5,3.93,2,1
2023-06-04,43.99,25.28,20.03,15.0,36.2,82.85,6.06,45.89,50,1.69,2,1
2023-06-05,1.68,16.06,22.21,4.07,35.35,61.61,6.08,46.44,10,0.08,1,0
2023-06-06,2.52,15.88,24.85,6.72,33.74,65.62,7.73,42.91,20,2.02,2,0
2023-06-07,43.43,21.99,21.03,14.58,35.99,81.96,10.07,41.0,5,1.27,2,1
2023-06-08,20.01,31.88,16.64,8.83,36.03,72.4,31.54,40.14,10,0.64,1,1
2023-06-09,32.18,18.53,18.99,13.19,37.26,79.67,10.56,42.53,200,7.04,1,0
2023-06-10,3.4,16.29,21.07,5.88,36.88,59.18,21.52,44.92,20,0.11,1,0
2023-06-11,13.29,11.6,15.99,7.97,35.93,68.14,8.13,35.21,200,5.83,1,0
2023-06-12,18.12,16.17,13.17,9.31,32.69,67.8,9.86,41.86,10,0.35,2,0
2023-06-13,17.1,14.36,10.44,7.28,39.85,67.88,0.72,35.89,10,0.95,0,0
2023-06-14,7.87,8.4,10.58,4.47,32.15,62.32,1.43,37.49,50,1.08,2,0
2023-06-15,0.23,7.07,9.97,3.96,36.85,62.47,8.67,40.9,20,2.63,1,0
2023-06-16,13.12,5.91,14.15,5.8,35.82,66.97,5.04,39.4,50,0.49,0,0
2023-06-17,4.38,8.82,12.8,4.17,32.61,64.16,16.04,39.7,20,8.55,2,0
2023-06-18,8.97,20.25,15.6,6.79,34.71,64.4,7.83,34.29,100,2.76,1,0
2023-06-19,47.4,21.34,16.02,15.0,34.81,75.68,21.4,43.9,20,3.12,2,1
2023-06-20,7.64,27.5,16.53,7.72,37.58,63.98,35.87,40.09,50,0.23,1,1
2023-06-21,27.47,12.75,23.99,13.21,33.54,74.05,1.6,40.23,20,1.29,2,0
2023-06-22,3.13,15.78,22.94,2.55,34.45,62.78,5.02,44.68,50,5.82,1,0
2023-06-23,16.74,25.49,16.19,7.4,30.3,65.4,10.94,49.41,50,0.63,0,1
2023-06-24,56.59,24.98,16.31,15.0,38.44,82.32,3.65,30.68,20,0.31,2,1
2023-06-25,1.61,19.44,12.6,3.04,32.84,63.93,3.11,31.02,20,1.33,0,0
2023-06-26,0.13,3.42,15.11,4.46,35.63,58.69,16.81,49.47,50,5.33,2,0
2023-06-27,8.53,3.37,17.99,5.56,34.78,65.12,39.31,39.33,200,1.33,2,0
2023-06-28,1.46,10.23,11.12,4.49,34.79,59.32,14.86,35.4,10,1.04,0,0
2023-06-29,20.7,19.68,11.53,7.88,36.6,70.32,7.42,34.04,100,2.1,1,0
2023-06-30,36.9,22.04,12.74,15.0,38.33,76.2,5.84,41.14,50,5.53,0,0
2023-07-01,8.54,16.64,14.27,5.4,35.49,59.43,7.76,48.77,50,0.1,1,0
2023-07-02,4.49,7.19,14.08,4.86,36.3,64.61,6.21,32.31,200,0.33,1,0
2023-07-03,8.55,10.77,13.03,5.95,35.65,61.26,6.99,34.73,50,0.28,1,0
2023-07-04,19.28,9.32,9.8,7.76,37.02,70.46,2.27,32.17,100,0.18,2,0
2023-07-05,0.14,10.92,10.76,2.16,34.06,62.12,23.41,37.97,50,0.72,0,0
2023-07-06,13.35,9.25,10.71,8.67,37.14,63.74,14.05,40.4,10,0.52,1,0
2023-07-07,14.25,14.28,12.17,8.25,37.21,61.11,11.42,42.97,50,1.59,1,0
2023-07-08,15.23,11.21,9.62,9.33,37.16,79.74,29.94,37.68,200,0.79,0,0
2023-07-09,4.16,12.72,10.08,5.14,33.67,59.44,3.35,46.63,100,1.04,2,0
2023-07-10,18.78,8.12,12.67,9.31,34.66,72.51,0.85,32.19,10,5.69,1,0
2023-07-11,1.44,7.85,13.51,1.86,35.47,70.42,17.49,31.23,20,0.34,2,0
2023-07-12,3.33,12.09,11.36,4.18,32.25,65.62,64.48,41.89,50,0.98,1,0
2023-07-13,31.49,18.32,11.38,12.91,38.19,74.24,8.64,35.17,50,0.59,1,0
2023-07-14,20.13,17.28,9.21,11.88,34.97,69.73,0.61,26.81,10,1.59,2,0
2023-07-15,0.21,8.21,9.69,4.39,35.57,55.94,15.16,32.29,10,2.67,2,0
2023-07-16,4.28,2.7,9.82,6.63,33.84,66.55,0.77,35.21,100,3.4,2,0
2023-07-17,3.62,4.21,5.46,5.3,32.35,64.64,7.77,28.95,50,1.45,1,0
2023-07-18,4.74,4.21,3.9,4.07,33.79,59.8,3.25,26.49,100,3.86,1,0
2023-07-19,4.27,3.32,6.7,4.92,35.44,56.92,24.65,31.64,200,3.07,1,0
2023-07-20,0.97,4.82,8.09,4.07,36.35,53.88,6.0,27.91,20,0.34,1,0
2023-07-21,9.21,9.99,9.96,5.14,35.32,69.54,22.87,37.16,100,0.56,1,0
2023-07-22,19.79,14.33,9.47,8.98,35.69,70.5,3.55,24.07,50,2.23,2,0
